23509,Drool,Nancy Kissam,85,Comedy
23510,The Prankster,Tony Vidal,118,Comedy
23511,Operation: Endgame,Fouad Mikati,87,"Action, Comedy"
23512,Angel of Death,Paul Etheredge,77,"Action, Crime, Thriller"
23513,All Alone,Jon Cellini,90,Thriller
23514,Ryan and Sean's Not So Excellent Adventure,Richard Van Vleet,80,Comedy
23515,Saints and Soldiers: The Void,Ryan Little,94,"Action, Drama, War"
23516,Sympathy for Delicious,Mark Ruffalo,96,Drama
23517,To Save a Life,Brian Baugh,120,Drama
23518,Hunter Prey,Sandy Collora,88,"Sci-Fi, Thriller"
23519,The Killing Jar - Situazione critica,Mark Young,92,"Crime, Mystery, Thriller"
23520,Zero Bridge,Tariq Tapa,96,Drama
23521,Non avere paura del buio,Troy Nixey,99,"Fantasy, Horror, Thriller"
23522,Venom,Ruben Fleischer,112,"Action, Adventure, Sci-Fi"
23523,X-Men - L'inizio,Matthew Vaughn,131,"Action, Adventure, Sci-Fi"
23524,Hatchet II,Adam Green,85,"Action, Comedy, Horror"
23525,Signals,Carlos Etzio Roman,135,Sci-Fi
23526,Deadheads,"Brett Pierce, Drew T. Pierce",96,"Adventure, Comedy, Horror"
23527,The Last Film Festival,Linda Yellen,90,Comedy
23528,London Fields,Mathew Cullen,118,"Crime, Mystery, Thriller"
23529,The Outside,Ari Davis,90,Drama
23530,Standing Firm,Kyle Prohaska,81,Drama
23531,Brotherhood,Will Canon,76,"Crime, Drama, Thriller"
23532,Operazione spy sitter,Brian Levant,94,"Action, Comedy, Family"
23533,Ascolta il tuo cuore,Matt Thompson,102,"Drama, Music, Romance"
23534,Lesser of Three Evils,Wayne Kennedy,88,"Action, Crime, Drama"
23535,Il nemico invisibile,Paul Schrader,94,"Action, Drama, Thriller"
23536,The Mother of Invention,"Andrew Bowser, Joseph M. Petrick",105,Comedy
23537,USS Seaviper,Ralph A. Villani,102,"Action, Drama, War"
23538,Breast Picture,Jonathan Smith,86,"Comedy, Romance"
23539,Bittersweet,Greg Levins,75,Drama
23540,Looper,Rian Johnson,113,"Action, Drama, Sci-Fi"
23541,Saint John of Las Vegas,Hue Rhodes,85,"Comedy, Drama"
23542,Steve-O: Gnarly,Mark Ritchie,58,Comedy
23543,Sculpture,Pete Jacelone,88,Horror
23544,L'ultima estate insieme,Joseph Kell,93,"Drama, Family"
23545,The Stoning of Soraya M.,Cyrus Nowrasteh,114,Drama
23546,Madagascar 3 - Ricercati in Europa,"Eric Darnell, Tom McGrath",95,"Animation, Adventure, Comedy"
23547,Heterosexual Jill,Michelle Ehlen,80,Comedy
23548,Dakota,Matthew Atkinson,96,"Comedy, Drama"
23549,Jack Goes Boating,Philip Seymour Hoffman,91,"Drama, Romance"
23550,Porno,Akihiro Kitamura,105,"Comedy, Drama"
23551,Warriors of the Apocalypse,Len Kabasinski,88,"Action, Sci-Fi, Thriller"
23552,Notte folle a Manhattan,Shawn Levy,88,"Comedy, Crime, Romance"
23553,Rivers Wash Over Me,John G. Young,87,"Drama, Romance"
23554,Isolated,Justin Le Pera,85,"Adventure, Drama, Sport"
23555,Trail of Blood,"Joseph Guerrieri, Justin Guerrieri",80,"Horror, Thriller"
23556,Wedding Palace,Christine Yoo,98,"Comedy, Romance"
23557,Don McKay,Jake Goldberger,87,"Drama, Mystery, Thriller"
23558,Pedro,Nick Oceano,90,Drama
23559,SEAL Team VI,Mark C. Andrews,99,"Action, Drama"
23560,Dead Fury,Frank Sudol,82,"Animation, Action, Comedy"
23561,Anton Chekhov's The Duel,Dover Koshashvili,95,Drama
23562,Fort McCoy,"Kate Connor, Michael Worth",100,"Drama, History, War"
23563,Beck '08: Unelectable,David Stern,120,Comedy
23564,Easy Girl,Will Gluck,92,"Comedy, Drama, Romance"
23565,The Brotherhood V: Alumni,David DeCoteau,86,"Horror, Thriller"
23566,A Numbers Game,James Van Alden,76,Comedy
23567,Supreme Champion,"Ted Fox, Richard Styles",86,Action
23568,Burning Palms,Christopher Landon,105,"Comedy, Thriller"
23569,Herpes Boy,Nathaniel Atcheson,85,Comedy
23570,Vegas: Based on a True Story,Amir Naderi,102,Drama
23571,Earthwork,Chris Ordal,93,Drama
23572,Zombie Lover,Deagol Brothers,105,"Comedy, Fantasy, Horror"
23573,Bad Teacher - Una cattiva maestra,Jake Kasdan,92,"Comedy, Romance"
23574,Twists of Fate,"Conrad Glover, Pat Cerrato",86,"Action, Crime"
23575,The Strangers: Prey at Night,Johannes Roberts,85,Horror
23576,The Social Network,David Fincher,120,"Biography, Drama"
23577,Deadfall Trail,Roze,98,"Horror, Thriller"
23578,Ghosts Don't Exist,Eric Espejo,99,Horror
23579,The Joneses,Derrick Borte,96,"Comedy, Drama"
23580,Full Love,Jean-Claude Van Damme,108,"Action, Crime, Drama"
23581,Gutter King,Keith Alan Morris,98,"Action, Drama, Thriller"
23582,Danny Greene: The Rise and Fall of the Irishman,Tommy Reid,60,"Biography, Crime, History"
23583,Weakness,Michael Melamedoff,98,"Comedy, Drama"
23584,Necromentia,Pearry Reginald Teo,82,Horror
23585,Cani & gatti - La vendetta di Kitty,Brad Peyton,82,"Action, Comedy, Family"
23586,Deathstroke Knights & Dragons: The Movie,Sung Jin Ahn,87,"Animation, Action"
23587,The Echo Game,Brian Feeney,78,"Drama, Fantasy, Horror"
23588,Operation Belvis Bash,"Alex Lvovsky, Joe Walser",85,"Comedy, Music, Romance"
23589,Squeal,Tony Swansey,79,Horror
23590,Universal Soldier: Regeneration,John Hyams,97,"Action, Adventure, Sci-Fi"
23591,Scout Camp,Garrett Batty,84,"Comedy, Family"
23592,La casa,Fede Alvarez,91,"Fantasy, Horror, Thriller"
23593,Everyday Black Man,Carmen Madden,105,"Action, Drama"
23594,Ghostbusters,Paul Feig,117,"Action, Comedy, Fantasy"
23595,Il club del libro e della torta di bucce di patata di Guernsey,Mike Newell,124,"Drama, Romance, War"
23596,N-Secure,David M. Matthews,105,"Crime, Drama, Thriller"
23597,The Steam Experiment,Philippe Martinez,90,"Mystery, Thriller"
23598,"Lebanon, Pa.",Ben Hickernell,100,Drama
23599,Ninjas vs. Zombies,Justin Timpane,86,"Action, Comedy, Fantasy"
23600,Frank & Lola,Matthew Ross,88,"Crime, Drama, Romance"
23601,Fake Identity,Dennis Dimster,97,"Action, Crime, Thriller"
23602,Dragon Hunter,Stephen Shimek,90,"Action, Adventure, Fantasy"
23603,Ready 2 Die,John Azpilicueta,80,"Crime, Drama, Thriller"
23604,Yi ye Taibei,Arvin Chen,85,"Comedy, Crime, Drama"
23605,Tartarughe Ninja,Jonathan Liebesman,101,"Action, Adventure, Comedy"
23606,Diary of a Tired Black Man,Tim Alexander,108,"Comedy, Drama"
23607,Monica Velour - Il grande sogno,Keith Bearden,96,"Comedy, Drama, Romance"
23608,La scomparsa di Sidney Hall,Shawn Christensen,119,"Drama, Mystery, Romance"
23609,Premonitions,Afonso Poyart,101,"Crime, Drama, Mystery"
23610,Dietro i candelabri,Steven Soderbergh,118,"Biography, Drama, Music"
23611,Vampire in Vegas,Jim Wynorski,82,Horror
23612,Warrior,Gavin O'Connor,140,"Action, Drama, Sport"
23613,Single ma non troppo,Christian Ditter,110,"Comedy, Drama, Romance"
23614,Artois the Goat,"Cliff Bogart, Kyle Bogart",110,Comedy
23615,The River Within,Zac Heath,102,"Drama, Family"
23616,Mia's Father,Brad Keller,84,Drama
23617,Gingerdead Man 3: Saturday Night Cleaver,William Butler,78,"Comedy, Fantasy, Horror"
23618,Il maestro e la pietra magica,Vadim Sokolovsky,101,"Adventure, Family, Fantasy"
23619,The Winning Season,Jim Strouse,104,"Comedy, Sport"
23620,xXx - Il ritorno di Xander Cage,D.J. Caruso,107,"Action, Adventure, Thriller"
23621,As Good as Dead,Jonathan Mossek,100,"Crime, Thriller"
23622,Dancing Ninja,"Mitchell Klebanoff, Kelly Sandefur",98,"Action, Comedy, Crime"
23623,Bigfoot,Kevin Tenney,90,"Adventure, Family"
23624,Exile,Mike Conway,82,"Action, Romance, Sci-Fi"
23625,The Exploding Girl,Bradley Rust Gray,79,Drama
23626,Upside,Kenneth Horstmann,90,Drama
23627,Shit Year,Cam Archer,95,Drama
23628,Solitary Man,"Brian Koppelman, David Levien",90,"Comedy, Drama, Romance"
23629,The Last Song,Julie Anne Robinson,108,"Drama, Music, Romance"
23630,Last Night,Massy Tadjedin,93,"Drama, Romance"
23631,Roulette,Erik Kristopher Myers,113,"Drama, Thriller"
23632,90 minuti a New York,Phil Alden Robinson,83,"Comedy, Drama"
23633,Code 207,Tino Struckmann,91,"Action, Drama, War"
23634,The Legends of Nethiah,"Russ Emanuel, Tomax Aponte",93,"Action, Adventure, Drama"
23635,The FP,"Brandon Trost, Jason Trost",82,"Action, Comedy, Drama"
23636,The Keeper,Keoni Waxman,94,"Action, Crime, Thriller"
23637,Overnight,Valerie Breiman,95,"Comedy, Romance"
23638,Absolute Fear,John Milton Branton,91,Thriller
23639,Waiting for Forever,James Keach,95,"Comedy, Drama, Romance"
23640,Psycho Sleepover,"Adam Deyoe, Eric Gosselin",87,"Action, Comedy, Horror"
23641,Blitz,Elliott Lester,97,"Action, Crime, Thriller"
23642,Devolved,John Cregan,86,Comedy
23643,Everything Strange and New,Frazer Bradshaw,84,Drama
23644,Nonames,Kathy Lindboe,108,Drama
23645,Resurrection County,Matt Zettell,95,"Horror, Thriller"
23646,The Presence,Tom Provost,87,"Drama, Horror, Thriller"
23647,Sounds,Ryan Humphries,90,"Comedy, Sci-Fi"
23648,Closed for the Season,Jay Woelfel,114,"Horror, Thriller"
23649,Attenti a quelle due,Chris Addison,93,"Comedy, Crime"
23650,Vicini del terzo tipo,Akiva Schaffer,102,"Comedy, Sci-Fi"
23651,Pirati dei Caraibi - Oltre i confini del mare,Rob Marshall,137,"Action, Adventure, Fantasy"
23652,Passengers,Michael Bond,82,Drama
23653,Road of No Return,Parviz Saghizadeh,91,"Action, Drama"
23654,Alabama Moon,Tim McCanlies,99,"Drama, Family"
23655,Growth - Terrore sotto la pelle,Gabriel Cowan,90,"Horror, Sci-Fi"
23656,Lang zai ji,Zhuangzhuang Tian,101,"Action, Drama, History"
23657,The Boondock Saints 2 - Il giorno di Ognissanti,Troy Duffy,118,"Action, Crime, Thriller"
23658,Green Street Hooligans 2,Jesse V. Johnson,94,"Crime, Drama, Sport"
23659,Iron Man 3,Shane Black,130,"Action, Adventure, Sci-Fi"
23660,The Haunting of Pearson Place,Michael Merino,96,"Horror, Thriller"
23661,Every Day,Richard Levine,93,"Comedy, Drama, Romance"
23662,Harvest,Marc Meyers,102,Drama
23663,The Irishman,Martin Scorsese,209,"Biography, Crime, Drama"
23664,Kung Fu Panda 2,Jennifer Yuh Nelson,90,"Animation, Action, Adventure"
23665,Not Another Not Another Movie,David Murphy,99,Comedy
23666,L'orso Yoghi,Eric Brevig,81,"Animation, Adventure, Comedy"
23667,Blue Ridge,Vince Sweeney,90,"Comedy, Drama"
23668,In the Drink,Richard Sears,74,"Comedy, Drama, Fantasy"
23669,Violent Blue,Gregory Hatanaka,129,Drama
23670,One Man's Treasure,John Lyde,85,Adventure
23671,Phasma Ex Machina,Matt Osterman,86,Sci-Fi
23672,Piccoli talenti,Stewart Raffill,105,Musical
23673,Defendor,Peter Stebbings,101,"Comedy, Crime, Drama"
23674,Qualcuno bussa alla porta,Chad Ferrin,80,"Fantasy, Horror"
23675,The Bill Collector,Cristobal Krusen,93,"Comedy, Crime, Drama"
23676,Last Letters from Monte Rosa,Ari Taub,88,"Action, Drama"
23677,Drive-In Horrorshow,Michael Neel,108,Horror
23678,2 Dudes and a Dream,Nathan Bexton,89,Comedy
23679,Matrimonio in famiglia,Rick Famuyiwa,103,"Comedy, Romance"
23680,Fred & Vinnie,Steve Skrovan,89,Comedy
23681,Milo su Marte,Simon Wells,88,"Animation, Action, Adventure"
23682,Away from Here,Bruce Van Dusen,82,Drama
23683,Make the Yuletide Gay,Rob Williams,89,"Comedy, Romance"
23684,Thicker Than Water: The Vampire Diaries Part 1,Phil Messerer,86,"Fantasy, Horror"
23685,Ostavljeni,Adis Bakrac,88,Drama
23686,Demon Kiss,Dennis Devine,91,Horror
23687,50 e 50,Jonathan Levine,100,"Comedy, Drama, Romance"
23688,Redemption: A Mile from Hell,Robert Conway,90,"Action, Crime, Drama"
23689,Cercasi amore per la fine del mondo,Lorene Scafaria,101,"Adventure, Comedy, Drama"
23690,Blue Dream,Gregory Hatanaka,90,Drama
23691,All About Evil,Joshua Grannell,98,"Comedy, Horror"
23692,The Big Bang,Tony Krantz,101,"Action, Mystery, Thriller"
23693,Machete Joe,Sasha Krane,81,Horror
23694,Never Surrender,Hector Echavarria,87,"Action, Drama, Thriller"
23695,Alexander the Last,Joe Swanberg,72,"Drama, Romance"
23696,Duress,Jordan Barker,80,"Crime, Thriller"
23697,Sola contro tutti,John Murlowski,92,"Action, Horror, Mystery"
23698,The Taqwacores,Eyad Zahra,83,"Drama, Music"
23699,Wushu Warrior,Alain Desrochers,85,Action
23700,The Open Door,Doc Duhame,94,Horror
23701,The Scratch,Jorge Suarez,92,Action
23702,Pupazzi senza gloria,Brian Henson,91,"Action, Comedy, Crime"
23703,Jimmy Bobo - Bullet to the Head,Walter Hill,92,"Action, Crime, Thriller"
23704,The Absent,Sage Bannick,81,"Horror, Thriller"
23705,Bunnyman,Carl Lindbergh,90,Horror
23706,Forbidden Attraction,Michael Escobedo,103,Thriller
23707,House of Dust,A.D. Calvo,90,"Horror, Thriller"
23708,Sam - Un amore inaspettato,Nicholas Brooks,100,"Comedy, Fantasy, Romance"
23709,Without Borders,Nick Gaitatjis,97,Drama
23710,George's Intervention,J.T. Seaton,93,"Comedy, Horror"
23711,Man from Shaolin,"Peng Zhang Li, R.T. Wong",87,"Action, Drama"
23712,A.C.O.D. - Adulti complessati originati da divorzio,Stuart Zicherman,88,Comedy
23713,The Brotherhood VI: Initiation,David DeCoteau,86,Horror
23714,Halloween II,Rob Zombie,105,Horror
23715,Giovani ribelli - Kill Your Darlings,John Krokidas,104,"Biography, Drama, Romance"
23716,The Pit and the Pendulum,David DeCoteau,87,"Horror, Thriller"
23717,Rat Scratch Fever,Jeff Leroy,90,"Horror, Sci-Fi"
23718,The Gold Retrievers,James D.R. Hickox,90,"Adventure, Comedy, Family"
23719,Vlog,Joshua Butler,71,Horror
23720,Last Will,Brent Huff,101,"Drama, Thriller"
23721,Terror from Beneath the Earth,Christopher R. Mihm,69,"Comedy, Horror"
23722,Skateland,Anthony Burns,98,Drama
23723,"Scusa, mi piace tuo padre",Julian Farino,90,"Comedy, Drama, Romance"
23724,Women Do It Better,Derrick Simmons,93,Comedy
23725,Hypothermia,James Felix McKenney,73,Horror
23726,Intruder,Gregory Caiafa,85,Horror
23727,Damage,Jeff King,102,"Action, Drama"
23728,3 Backyards,Eric Mendelsohn,88,Drama
23729,American Scream King,Joel Paul Reisig,71,"Comedy, Horror"
23730,Che fine hanno fatto i Morgan?,Marc Lawrence,103,"Comedy, Drama, Romance"
23731,Live Animals,Jeremy Benson,84,Horror
23732,C Me Dance,Greg Robbins,89,"Drama, Thriller"
23733,Jesus People: The Movie,Jason Naumann,90,Comedy
23734,Devil,John Erick Dowdle,80,"Horror, Mystery, Thriller"
23735,Hannah Free,Wendy Jo Carlton,86,"Drama, Romance"
23736,Cherry,Jeffrey Fine,99,"Comedy, Drama"
23737,Machotaildrop,Corey Adams,91,"Action, Comedy, Fantasy"
23738,The Truth,Ryan Barton-Grimley,96,Thriller
23739,A Single Man,Tom Ford,99,"Drama, Romance"
23740,Birdemic: Shock and Terror,James Nguyen,105,"Horror, Thriller"
23741,Made in China,Judith Krant,87,Comedy
23742,Vol. 1 Dream the Name Is Rogells (Ruggells),Rachel Warner,79,"Adventure, Romance"
23743,The Sky Has Fallen,Doug Roos,80,"Action, Drama, Horror"
23744,Wrecked,Michael Greenspan,91,"Adventure, Drama, Mystery"
23745,Handsome Harry,Bette Gordon,94,Drama
23746,American Virgin,Clare Kilner,88,Comedy
23747,L'alba del pianeta delle scimmie,Rupert Wyatt,105,"Action, Drama, Sci-Fi"
23748,The Jailhouse,Billy Lewis,86,"Horror, Mystery, Thriller"
23749,Ballistica,Gary Jones,90,"Action, Adventure, Thriller"
23750,The Diary of Preston Plummer,Sean Ackerman,82,Drama
23751,Exquisite Corpse,Scott David Russell,102,"Horror, Romance, Thriller"
23752,A Little Help,Michael J. Weithorn,109,"Comedy, Drama, Romance"
23753,Morning,Leland Orser,95,Drama
23754,L'ultimo esorcismo,Daniel Stamm,87,"Horror, Mystery, Thriller"
23755,I mercenari - The Expendables,Sylvester Stallone,103,"Action, Adventure, Thriller"
23756,I fantastici viaggi di Gulliver,Rob Letterman,85,"Adventure, Comedy, Family"
23757,Oldboy,Spike Lee,104,"Action, Drama, Mystery"
23758,Mr. Beaver,Jodie Foster,91,Drama
23759,Carjacked - La strada della paura,John Bonito,89,"Crime, Thriller"
23760,Gangster Squad,Ruben Fleischer,113,"Action, Crime, Drama"
23761,The Dry Land,Ryan Piers Williams,92,Drama
23762,I segreti di Osage County,John Wells,121,"Comedy, Drama"
23763,Children of Invention,Tze Chun,86,Drama
23764,Amore a mille... miglia,Nanette Burstein,102,"Comedy, Romance"
23765,Faith of Our Fathers,Carey Scott,96,Drama
23766,Creative Nonfiction,Lena Dunham,60,"Comedy, Drama"
23767,Freeloaders,Dan Rosen,77,Comedy
23768,Frozen,Adam Green,93,"Adventure, Drama, Thriller"
23769,Cornered,"Taylor Chien, Hunter G. Williams",96,"Action, Crime, Mystery"
23770,Cattivissimo me,"Pierre Coffin, Chris Renaud",95,"Animation, Comedy, Family"
23771,Fight or Flight,George Mendeluk,82,"Action, Horror, Thriller"
23772,Pulse 3,Joel Soisson,91,"Horror, Sci-Fi"
23773,The Twilight Saga: Breaking Dawn - Parte 1,Bill Condon,117,"Adventure, Drama, Fantasy"
23774,The Twilight Saga: Eclipse,David Slade,124,"Adventure, Drama, Fantasy"
23775,The Swap,"John C. Broderick, Jordan Leondopoulos",83,"Crime, Drama"
23776,Choose,Marcus Graves,83,"Crime, Drama, Horror"
23777,Five Star Day,Danny Buday,97,"Drama, Romance"
23778,New Terminal Hotel,BC Fourteen,87,"Crime, Horror, Thriller"
23779,Bad Actress,Robert Lee King,86,Comedy
23780,The Cuckold,Jonathan Butler,94,Drama
23781,Finale,John Michael Elfers,93,"Drama, Fantasy, Thriller"
23782,Fruit Fly,H.P. Mendoza,94,"Comedy, Musical"
23783,Backlight,Fernando Fragata,90,"Drama, Mystery, Sci-Fi"
23784,Marin Blue,Matthew Hysell,77,"Drama, Music, Romance"
23785,Thor at the Bus Stop,"Jerry Thompson, Mike Thompson",101,Comedy
23786,The Truth About Average Guys,"Ken Gayton, Jason W. Schaver",83,Comedy
23787,The Yankles,David R. Brooks,115,Sport
23788,Kicking the Dog,Randy Scooter Lammey,94,Comedy
23789,La battaglia dei tre regni - Parte 2,John Woo,142,"Action, Adventure, Drama"
23790,Ho cercato il tuo nome,Scott Hicks,101,"Drama, Mystery, Romance"
23791,Something Wicked,Darin Scott,95,"Drama, Horror, Mystery"
23792,Cyrus,Mark Vadik,87,"Crime, Horror, Mystery"
23793,Ricordi in trappola,Greg Derochie,92,"Drama, Mystery"
23794,The Butler - Un maggiordomo alla Casa Bianca,Lee Daniels,132,"Biography, Drama"
23795,Boys Briefs 5: Schoolboys,"Soman Chainani, Lisa Marie Gamlem",114,Drama
23796,Some Days Are Better Than Others,Matt McCormick,93,Drama
23797,Bold Native,Denis Henry Hennelly,105,"Action, Adventure, Comedy"
23798,Cummings Farm,Andrew Drazek,98,Comedy
23799,Chrome Angels,Leigh Scott,93,"Action, Sci-Fi"
23800,Preacher's Kid,Stan Foster,110,"Drama, Music, Romance"
23801,K-11,Jules Stewart,88,Drama
23802,The Ante,Max Perrier,82,"Comedy, Crime, Drama"
23803,The Mine,Jeff Chamberlain,95,"Adventure, Horror, Mystery"
23804,Il diario dell'amore,Bill Purple,106,Drama
23805,"Silent Night, Zombie Night",Sean Cain,83,"Horror, Sci-Fi"
23806,Memoirs of a Teenage Amnesiac,Hans Canosa,124,"Drama, Romance"
23807,Imps*,Scott Mansfield,80,Comedy
23808,Paper Heart,Nicholas Jasenovec,88,"Comedy, Drama, Romance"
23809,The Dead Don't Scream,Richard Perrin,89,Horror
23810,Dread,Anthony DiBlasi,98,"Drama, Horror, Thriller"
23811,The Snake,"Adam Goldstein, Eric Kutner",80,Comedy
23812,Arizona Sky,Jeff London,92,"Drama, Romance"
23813,The Big Gay Musical,"Casper Andreas, Fred M. Caruso",87,"Comedy, Drama, Music"
23814,The Last Harbor,Paul Epstein,91,"Mystery, Thriller"
23815,Shoot the Hero,Christian Sesma,80,"Action, Comedy"
23816,Comic Movie,"Elizabeth Banks, Steven Brill",94,Comedy
23817,The Resident,Antti Jokinen,91,"Drama, Horror, Mystery"
23818,Savage,Jordan Blum,86,"Horror, Sci-Fi, Thriller"
23819,Arturo,Jason Winer,110,"Comedy, Romance"
23820,"Au Pair, Kansas",J.T. O'Neal,95,Comedy
23821,Deadtime Stories,"Michael Fischa, Jeff Monahan",77,Horror
23822,The Perfect Host,Nick Tomnay,93,"Comedy, Crime, Thriller"
23823,See How They Run,Rand Vossler,93,Horror
23824,47 Ronin,Carl Rinsch,128,"Action, Drama, Fantasy"
23825,Dahmer vs. Gacy,Ford Austin,90,"Comedy, Horror"
23826,Fast Lane,David Betances,74,"Action, Drama"
23827,Ratline,Eric Stanze,104,"Crime, Drama, Horror"
23828,The Revenant,D. Kerry Prior,117,"Comedy, Fantasy, Horror"
23829,Lost in the Woods,Jim Wynorski,84,"Action, Comedy, Family"
23830,Slaughter Creek,"Brian Skiba, Liam Owen",94,"Drama, Horror"
23831,Rock of Ages,Adam Shankman,123,"Comedy, Drama, Musical"
23832,Cyrus,"Jay Duplass, Mark Duplass",91,"Comedy, Drama, Romance"
23833,The Wylds,Andrew Wiest,108,"Action, Adventure, Drama"
23834,Henry Lee Lucas,Michael Feifer,91,"Crime, Horror, Thriller"
23835,Project Solitude,Rustam Branaman,96,Thriller
23836,The Shadows,Sabrina Mansfield,89,"Horror, Mystery, Romance"
23837,Guy and Madeline on a Park Bench,Damien Chazelle,82,"Drama, Musical"
23838,Jack in the Box,Frank Kerr,88,Horror
23839,Bloodlock,William Victor Schotten,90,Horror
23840,Know Thy Enemy,Lee Cipolla,86,"Drama, Music"
23841,The Prometheus Project,Sean Tretta,87,"Horror, Sci-Fi"
23842,Locked Away,Jason Morisette,98,Horror
23843,The Ceremony,James Palmer,84,"Drama, Mystery, Thriller"
23844,The Hagstone Demon,Jon Springer,96,Horror
23845,Beeswax,Andrew Bujalski,100,"Comedy, Drama"
23846,Hellbinders,"Mitch Gould, Hiro Koda",90,"Action, Fantasy, Horror"
23847,Raspberry Magic,Leena Pendharkar,82,"Comedy, Drama, Family"
23848,Killer Bean Forever,Jeff Lew,85,"Animation, Action, Comedy"
23849,Terminator Genisys,Alan Taylor,126,"Action, Adventure, Sci-Fi"
23850,Black Lightning,Nick Sanford,80,"Comedy, Crime"
23851,Elektra Luxx - Lezioni di sesso,Sebastian Gutierrez,104,"Comedy, Drama"
23852,The Rock 'n' Roll Dreams of Duncan Christopher,Justin S. Monroe,94,"Comedy, Drama"
23853,Strings,"Mark Dennis, Ben Foster",98,"Drama, Thriller"
23854,La talpa,Tomas Alfredson,122,"Drama, Mystery, Thriller"
23855,Cheech & Chong's Animated Movie,"Branden Chambers, Eric D. Chambers",83,"Animation, Comedy"
23856,Come lo sai,James L. Brooks,121,"Comedy, Drama, Romance"
23857,A Warrior's Heart,Mike Sears,86,"Action, Drama, Family"
23858,Ceremony,Max Winkler,89,"Comedy, Romance"
23859,Fairhaven,Tom O'Brien,81,"Comedy, Drama"
23860,The Inheritance,Robert O'Hara,90,Thriller
23861,Queen of the Lot,Henry Jaglom,120,"Comedy, Drama"
23862,Absolute Evil,Ulli Lommel,90,"Drama, Thriller"
23863,Il grande Gatsby,Baz Luhrmann,143,"Drama, Romance"
23864,Raptor Ranch,Dan Bishop,90,"Action, Adventure, Comedy"
23865,Speed-Dating,Joseph A. Elmore Jr.,98,Comedy
23866,Dredd - Il giudice dell'apocalisse,Pete Travis,95,"Action, Crime, Sci-Fi"
23867,The Black Knight Returns,Juan Avilez,87,"Action, Adventure, Sci-Fi"
23868,Killer Biker Chicks,Regan Redding,100,"Action, Comedy, Horror"
23869,Il cavaliere oscuro - Il ritorno,Christopher Nolan,164,"Action, Adventure"
23870,Kung Fu and Titties,Joseph McConnell,92,"Comedy, Fantasy"
23871,Pimpin' Pee Wee,Brian Trenchard-Smith,78,Comedy
23872,Pendragon: Sword of His Father,Chad Burns,122,"Adventure, Fantasy"
23873,Butter,Jim Field Smith,91,"Comedy, Drama"
23874,The Perfect Gift,Jefferson Moore,89,Drama
23875,Defcon 2012,R. Christian Anderson,92,Sci-Fi
23876,Curious George 2: Follow That Monkey!,Norton Virgien,80,"Animation, Family"
23877,Redemption,Joseph P. Stachura,97,"Adventure, Drama, Romance"
23878,Crazy Girls Undercover,Chris Langman,87,Action
23879,Luster,Adam Mason,81,"Horror, Thriller"
23880,Nude Nuns with Big Guns,Joseph Guzman,91,"Action, Comedy, Thriller"
23881,Chloe - Tra seduzione e inganno,Atom Egoyan,96,"Drama, Mystery, Romance"
23882,Jordan,Stuart Hynson Culpepper,83,"Adventure, Drama, Thriller"
23883,Feed the Fish,Michael Matzdorff,92,Comedy
23884,End Game,Bruce Koehler,97,Drama
23885,Interplanetary,Chance Shirley,85,"Comedy, Horror, Sci-Fi"
23886,Stingray Sam,Cory McAbee,61,"Comedy, Musical, Sci-Fi"
23887,Evil Bong 2: King Bong,Charles Band,80,"Adventure, Comedy, Horror"
23888,Resta anche domani,R.J. Cutler,107,"Drama, Fantasy, Music"
23889,The Infiltrator,Brad Furman,127,"Biography, Crime, Drama"
23890,Passengers,Morten Tyldum,116,"Drama, Romance, Sci-Fi"
23891,Black Mass - L'ultimo gangster,Scott Cooper,123,"Biography, Crime, Drama"
23892,The Bad Penny,Todd Bellanca,89,"Drama, Mystery, Thriller"
23893,Joaquin Phoenix - Io sono qui!,Casey Affleck,108,"Comedy, Drama, Music"
23894,Star Quest: The Odyssey,Jon Bonnell,81,Sci-Fi
23895,Un perfetto gentiluomo,"Shari Springer Berman, Robert Pulcini",108,Comedy
23896,Good People,Henrik Ruben Genz,90,"Action, Crime, Thriller"
23897,Neighbor,Robert A. Masciantonio,90,"Horror, Thriller"
23898,The Stranger in Us,Scott Boswell,107,Drama
23899,Zenith,Vladan Nikolic,93,"Sci-Fi, Thriller"
23900,Beasts of No Nation,Cary Joji Fukunaga,137,"Drama, War"
23901,How to Survive,Ronald Jerry,91,"Adventure, Drama"
23902,Main Street,John Doyle,92,Drama
23903,Tomb Raider,Roar Uthaug,119,"Action, Adventure, Fantasy"
23904,Enigma,"Jason Shumway, Matt Shumway",42,Sci-Fi
23905,The Overbrook Brothers,John E. Bryant,92,"Comedy, Drama"
23906,Lowriders,Ricardo de Montreuil,98,"Adventure, Crime, Drama"
23907,Lo spaventapassere,David Gordon Green,81,Comedy
23908,La fredda luce del giorno,Mabrouk El Mechri,93,"Action, Adventure, Thriller"
23909,Miral,Julian Schnabel,112,"Drama, History"
23910,Lyubov v bolshom gorode,Marius Balchunas,84,"Comedy, Fantasy, Romance"
23911,Mold!,Neil Meschino,86,"Horror, Sci-Fi"
23912,Il marchio di sangue,"Jamie Bradshaw, Aleksandr Dulerayn",106,"Drama, Fantasy, Sci-Fi"
23913,The Forger,Lawrence Roeck,94,Drama
23914,Daylight Fades,Brad Ellis,101,Thriller
23915,Ticket Out,Doug Lodato,90,"Action, Crime, Drama"
